rollout,timesteps,reward_area,reward_tv_i,reward_tv_g,reward_coll,reward_const,reward_total,coverage_ratio,collision
1.0,16.0,0.5,-0.20151650607585908,0.0,0.0,-0.1,0.1984834939241409,0.001736641221374046,0.0
2.0,32.0,0.5,-0.2633883595466614,0.0,0.0,-0.1,0.13661164045333862,0.004541984732824428,0.0
3.0,48.0,0.4375,-0.12499994039535522,0.0,0.0,-0.1,0.21250005960464474,0.006145038167938931,0.0
4.0,64.0,0.4375,-0.10669417381286621,0.0,0.0,-0.1,0.2308058261871338,0.008702290076335878,0.0
